date,hour,zone,usage_kwh,capacity_kwh,usage_percent,essential_load_percent,solar_generation_kwh,battery_backup_kwh,grid_available
2026-02-24,5,Zone C,1697.14,7683,22.09,68,0.0,1548,True
2026-02-24,6,Zone C,3056.02,7683,39.78,68,0.0,1603,False
2026-02-24,7,Zone C,3679.1,7683,47.89,68,170.6,1466,False
2026-02-24,8,Zone C,5691.48,7683,74.08,68,591.86,1873,False
2026-02-24,9,Zone C,5601.21,7683,72.9,68,632.88,1658,True
2026-02-24,10,Zone C,4268.84,7683,55.56,68,846.57,1075,True
2026-02-24,11,Zone C,4330.78,7683,56.37,68,747.68,1944,True
2026-02-24,12,Zone C,3053.38,7683,39.74,68,797.99,1984,True
2026-02-24,13,Zone C,3324.58,7683,43.27,68,1066.37,1106,True
2026-02-24,14,Zone C,3240.05,7683,42.17,68,609.82,1870,True
2026-02-24,15,Zone C,2987.49,7683,38.88,68,360.69,1043,True
2026-02-24,16,Zone C,3196.01,7683,41.6,68,510.09,1520,True
2026-02-24,17,Zone C,4379.31,7683,57.0,68,175.2,1652,False
2026-02-24,18,Zone C,5407.23,7683,70.38,68,0.0,1858,True
2026-02-24,19,Zone C,6114.23,7683,79.58,68,0.0,1483,False
2026-02-24,20,Zone C,5750.05,7683,74.84,68,0.0,1651,True
2026-02-24,21,Zone C,4239.51,7683,55.18,68,0.0,1361,True
2026-02-24,22,Zone C,3268.88,7683,42.55,68,0.0,1002,True
2026-02-24,23,Zone C,2946.96,7683,38.36,68,0.0,1459,True
2026-02-25,0,Zone C,1832.21,7683,23.85,68,0.0,1481,True
2026-02-25,1,Zone C,2018.36,7683,26.27,68,0.0,1698,True
2026-02-25,2,Zone C,1892.87,7683,24.64,68,0.0,1780,True
2026-02-25,3,Zone C,1925.78,7683,25.07,68,0.0,1160,False
2026-02-25,4,Zone C,2000.79,7683,26.04,68,0.0,1339,True
2026-02-25,5,Zone C,1904.83,7683,24.79,68,0.0,1979,True
2026-02-25,6,Zone C,3471.0,7683,45.18,68,0.0,1310,False
2026-02-25,7,Zone C,3629.15,7683,47.24,68,152.75,1898,True
2026-02-25,8,Zone C,5277.82,7683,68.69,68,323.43,1010,True
2026-02-25,9,Zone C,5277.98,7683,68.7,68,372.5,1763,False
2026-02-25,10,Zone C,4359.56,7683,56.74,68,548.44,1278,True
2026-02-25,11,Zone C,4819.96,7683,62.74,68,616.5,1467,True
2026-02-25,12,Zone C,3609.67,7683,46.98,68,1186.43,1785,False
2026-02-25,13,Zone C,3228.1,7683,42.02,68,503.34,1620,True
2026-02-25,14,Zone C,3707.05,7683,48.25,68,567.06,1432,True
2026-02-25,15,Zone C,3553.51,7683,46.25,68,586.81,1692,True
2026-02-25,16,Zone C,2900.74,7683,37.76,68,250.5,1382,True
2026-02-25,17,Zone C,4569.74,7683,59.48,68,132.83,1101,True
2026-02-25,18,Zone C,5847.22,7683,76.11,68,0.0,1702,False
2026-02-25,19,Zone C,5809.3,7683,75.61,68,0.0,1339,False
2026-02-25,20,Zone C,5168.93,7683,67.28,68,0.0,1671,True
2026-02-25,21,Zone C,4375.2,7683,56.95,68,0.0,1594,True
2026-02-25,22,Zone C,3481.55,7683,45.32,68,0.0,1003,False
2026-02-25,23,Zone C,2953.81,7683,38.45,68,0.0,1367,True
2026-02-26,0,Zone C,1644.48,7683,21.4,68,0.0,1624,True
2026-02-26,1,Zone C,2042.65,7683,26.59,68,0.0,1425,True
2026-02-26,2,Zone C,2091.08,7683,27.22,68,0.0,1125,True
2026-02-26,3,Zone C,2158.35,7683,28.09,68,0.0,1381,True
2026-02-26,4,Zone C,2050.67,7683,26.69,68,0.0,1136,False
2026-02-26,5,Zone C,2149.66,7683,27.98,68,0.0,1857,False
2026-02-26,6,Zone C,3111.8,7683,40.5,68,0.0,1311,True
2026-02-26,7,Zone C,3168.13,7683,41.24,68,139.78,1716,True
2026-02-26,8,Zone C,5901.79,7683,76.82,68,578.45,1764,True
2026-02-26,9,Zone C,5829.27,7683,75.87,68,406.27,1118,True
2026-02-26,10,Zone C,4826.69,7683,62.82,68,626.6,1702,True
2026-02-26,11,Zone C,4704.51,7683,61.23,68,959.06,1565,False
2026-02-26,12,Zone C,2970.55,7683,38.66,68,557.72,1455,True
2026-02-26,13,Zone C,3215.22,7683,41.85,68,643.86,1260,True
2026-02-26,14,Zone C,3591.71,7683,46.75,68,916.49,1007,False
2026-02-26,15,Zone C,3444.83,7683,44.84,68,567.27,1818,True
2026-02-26,16,Zone C,3465.24,7683,45.1,68,463.2,1914,True
2026-02-26,17,Zone C,4462.57,7683,58.08,68,303.27,1786,True
2026-02-26,18,Zone C,6118.78,7683,79.64,68,0.0,1046,True
2026-02-26,19,Zone C,6222.62,7683,80.99,68,0.0,1416,True
2026-02-26,20,Zone C,5694.29,7683,74.12,68,0.0,1621,True
2026-02-26,21,Zone C,4049.19,7683,52.7,68,0.0,1459,False
2026-02-26,22,Zone C,3477.16,7683,45.26,68,0.0,1725,True
2026-02-26,23,Zone C,3535.61,7683,46.02,68,0.0,1994,True
2026-02-27,0,Zone C,1774.89,7683,23.1,68,0.0,1785,True
2026-02-27,1,Zone C,1538.95,7683,20.03,68,0.0,1562,False
2026-02-27,2,Zone C,2297.94,7683,29.91,68,0.0,1991,False
2026-02-27,3,Zone C,1994.86,7683,25.96,68,0.0,1039,True
2026-02-27,4,Zone C,2179.58,7683,28.37,68,0.0,1987,True
2026-02-27,5,Zone C,1671.09,7683,21.75,68,0.0,1206,True
2026-02-27,6,Zone C,3543.71,7683,46.12,68,0.0,1007,False
2026-02-27,7,Zone C,3114.54,7683,40.54,68,252.74,1072,True
2026-02-27,8,Zone C,6303.39,7683,82.04,68,560.84,1600,False
2026-02-27,9,Zone C,5983.19,7683,77.88,68,842.78,1507,True
2026-02-27,10,Zone C,4217.65,7683,54.9,68,503.84,1252,False
2026-02-27,11,Zone C,4613.41,7683,60.05,68,873.31,1880,False
2026-02-27,12,Zone C,2954.54,7683,38.46,68,1134.45,1336,True
2026-02-27,13,Zone C,3830.27,7683,49.85,68,1061.95,1225,True
2026-02-27,14,Zone C,3365.05,7683,43.8,68,760.98,1531,True
2026-02-27,15,Zone C,3510.42,7683,45.69,68,534.46,1658,False
2026-02-27,16,Zone C,3627.61,7683,47.22,68,429.39,1107,False
2026-02-27,17,Zone C,4562.81,7683,59.39,68,171.96,1589,True
2026-02-27,18,Zone C,5658.61,7683,73.65,68,0.0,1918,False
2026-02-27,19,Zone C,4971.15,7683,64.7,68,0.0,1242,True
2026-02-27,20,Zone C,6163.84,7683,80.23,68,0.0,1626,True
2026-02-27,21,Zone C,4594.74,7683,59.8,68,0.0,1700,True
2026-02-27,22,Zone C,3560.69,7683,46.35,68,0.0,1112,True
2026-02-27,23,Zone C,3345.5,7683,43.54,68,0.0,1848,True
2025-11-30,0,Zone D,1956.68,6745,29.01,52,0.0,1291,True
2025-11-30,1,Zone D,1625.37,6745,24.1,52,0.0,1363,False
2025-11-30,2,Zone D,1482.83,6745,21.98,52,0.0,1959,True
2025-11-30,3,Zone D,1611.68,6745,23.89,52,0.0,1941,False
2025-11-30,4,Zone D,1587.84,6745,23.54,52,0.0,1337,False
2025-11-30,5,Zone D,1940.75,6745,28.77,52,0.0,1620,False
2025-11-30,6,Zone D,3481.87,6745,51.62,52,0.0,1461,False
2025-11-30,7,Zone D,3523.44,6745,52.24,52,219.43,1426,False
2025-11-30,8,Zone D,5066.31,6745,75.11,52,358.3,1843,True
2025-11-30,9,Zone D,6497.51,6745,96.33,52,595.5,1978,True
2025-11-30,10,Zone D,3927.2,6745,58.22,52,839.13,1825,True
2025-11-30,11,Zone D,4192.89,6745,62.16,52,1078.08,1702,True
2025-11-30,12,Zone D,2922.46,6745,43.33,52,938.49,1503,False
2025-11-30,13,Zone D,3187.06,6745,47.25,52,588.93,1195,True
2025-11-30,14,Zone D,3352.13,6745,49.7,52,604.28,1241,True
2025-11-30,15,Zone D,3161.31,6745,46.87,52,521.88,1976,False
2025-11-30,16,Zone D,3161.79,6745,46.88,52,504.82,1229,True
2025-11-30,17,Zone D,4658.89,6745,69.07,52,297.85,1699,True
2025-11-30,18,Zone D,5238.34,6745,77.66,52,0.0,1711,True
2025-11-30,19,Zone D,5993.62,6745,88.86,52,0.0,1461,True
2025-11-30,20,Zone D,5450.36,6745,80.81,52,0.0,1192,True
2025-11-30,21,Zone D,4480.93,6745,66.43,52,0.0,1493,True
2025-11-30,22,Zone D,2874.35,6745,42.61,52,0.0,1627,True
2025-11-30,23,Zone D,3502.71,6745,51.93,52,0.0,1727,True
2025-12-01,0,Zone D,1619.22,6745,24.01,52,0.0,1462,True
2025-12-01,1,Zone D,1998.01,6745,29.62,52,0.0,1041,True
2025-12-01,2,Zone D,1464.97,6745,21.72,52,0.0,1199,True
2025-12-01,3,Zone D,2064.6,6745,30.61,52,0.0,1955,True
2025-12-01,4,Zone D,1876.75,6745,27.82,52,0.0,1818,True
2025-12-01,5,Zone D,1449.61,6745,21.49,52,0.0,1564,False
2025-12-01,6,Zone D,3069.52,6745,45.51,52,0.0,1650,True
2025-12-01,7,Zone D,3256.66,6745,48.28,52,271.76,1862,True
2025-12-01,8,Zone D,5403.59,6745,80.11,52,391.83,1927,True
2025-12-01,9,Zone D,5032.8,6745,74.62,52,837.85,1664,True
2025-12-01,10,Zone D,4433.74,6745,65.73,52,654.09,1303,True
2025-12-01,11,Zone D,4289.43,6745,63.59,52,650.87,1004,True
2025-12-01,12,Zone D,3052.16,6745,45.25,52,1157.7,1594,True
2025-12-01,13,Zone D,3014.69,6745,44.7,52,626.47,1340,True
2025-12-01,14,Zone D,2847.45,6745,42.22,52,898.69,1620,True
2025-12-01,15,Zone D,3399.98,6745,50.41,52,673.39,1499,True
2025-12-01,16,Zone D,3346.48,6745,49.61,52,503.11,1063,True
2025-12-01,17,Zone D,4352.53,6745,64.53,52,134.71,1182,True
2025-12-01,18,Zone D,5476.49,6745,81.19,52,0.0,1839,True
2025-12-01,19,Zone D,6275.33,6745,93.04,52,0.0,1951,False
2025-12-01,20,Zone D,5223.78,6745,77.45,52,0.0,1188,True
2025-12-01,21,Zone D,3931.43,6745,58.29,52,0.0,1971,True
2025-12-01,22,Zone D,3290.98,6745,48.79,52,0.0,1468,False
2025-12-01,23,Zone D,2910.71,6745,43.15,52,0.0,1937,True
2025-12-02,0,Zone D,1470.32,6745,21.8,52,0.0,1979,True
2025-12-02,1,Zone D,1841.36,6745,27.3,52,0.0,1057,True
2025-12-02,2,Zone D,1783.23,6745,26.44,52,0.0,1316,False
2025-12-02,3,Zone D,1435.99,6745,21.29,52,0.0,1487,True
2025-12-02,4,Zone D,2045.76,6745,30.33,52,0.0,1745,True
2025-12-02,5,Zone D,1757.86,6745,26.06,52,0.0,1243,True
2025-12-02,6,Zone D,3305.36,6745,49.0,52,0.0,1758,False
2025-12-02,7,Zone D,3079.27,6745,45.65,52,271.3,1624,True
2025-12-02,8,Zone D,5315.29,6745,78.8,52,328.52,1491,True
2025-12-02,9,Zone D,5420.83,6745,80.37,52,374.4,1056,False
2025-12-02,10,Zone D,3857.07,6745,57.18,52,574.37,1474,True
2025-12-02,11,Zone D,4300.19,6745,63.75,52,1009.96,1323,True
2025-12-02,12,Zone D,3226.46,6745,47.83,52,1014.74,1548,True
2025-12-02,13,Zone D,3537.22,6745,52.44,52,1114.17,1063,True
2025-12-02,14,Zone D,2879.04,6745,42.68,52,833.26,1850,True
2025-12-02,15,Zone D,3695.08,6745,54.78,52,436.42,1999,False
2025-12-02,16,Zone D,3366.52,6745,49.91,52,340.54,1720,True
2025-12-02,17,Zone D,4202.51,6745,62.31,52,154.29,1902,True
2025-12-02,18,Zone D,5397.48,6745,80.02,52,0.0,1838,True
2025-12-02,19,Zone D,6122.61,6745,90.77,52,0.0,1973,True
2025-12-02,20,Zone D,5710.14,6745,84.66,52,0.0,1263,True
2025-12-02,21,Zone D,4019.41,6745,59.59,52,0.0,1463,False
2025-12-02,22,Zone D,3095.11,6745,45.89,52,0.0,1506,False
2025-12-02,23,Zone D,3403.89,6745,50.47,52,0.0,1452,True
2025-12-03,0,Zone D,2037.45,6745,30.21,52,0.0,1279,True
2025-12-03,1,Zone D,1642.44,6745,24.35,52,0.0,1794,True
2025-12-03,2,Zone D,2040.12,6745,30.25,52,0.0,1926,False
2025-12-03,3,Zone D,1805.97,6745,26.78,52,0.0,1976,True
2025-12-03,4,Zone D,1747.11,6745,25.9,52,0.0,1534,True
2025-12-03,5,Zone D,1914.82,6745,28.39,52,0.0,1815,True
2025-12-03,6,Zone D,3543.41,6745,52.53,52,0.0,1659,True
2025-12-03,7,Zone D,3007.09,6745,44.58,52,129.65,1200,True
2025-12-03,8,Zone D,5089.66,6745,75.46,52,398.49,1342,True
2025-12-03,9,Zone D,5950.0,6745,88.21,52,608.62,1813,True
2025-12-03,10,Zone D,4096.64,6745,60.74,52,821.76,1387,True
2025-12-03,11,Zone D,4836.67,6745,71.71,52,873.25,1376,True
2025-12-03,12,Zone D,2970.14,6745,44.03,52,633.64,1126,True
2025-12-03,13,Zone D,3552.19,6745,52.66,52,573.25,1701,True
2025-12-03,14,Zone D,2974.29,6745,44.1,52,848.68,1085,True
2025-12-03,15,Zone D,3264.58,6745,48.4,52,652.48,2000,False
2025-12-03,16,Zone D,3161.49,6745,46.87,52,256.9,1450,True
2025-12-03,17,Zone D,4396.74,6745,65.19,52,129.62,1526,True
2025-12-03,18,Zone D,5892.11,6745,87.36,52,0.0,1040,True
2025-12-03,19,Zone D,5416.32,6745,80.3,52,0.0,1971,True
2025-12-03,20,Zone D,5524.34,6745,81.9,52,0.0,1291,True
2025-12-03,21,Zone D,4262.59,6745,63.2,52,0.0,1592,True
2025-12-03,22,Zone D,3396.17,6745,50.35,52,0.0,1463,True
2025-12-03,23,Zone D,3235.71,6745,47.97,52,0.0,1085,True
2025-12-04,0,Zone D,1582.83,6745,23.47,52,0.0,1035,False
2025-12-04,1,Zone D,1985.89,6745,29.44,52,0.0,1480,True
2025-12-04,2,Zone D,2000.35,6745,29.66,52,0.0,1754,True
2025-12-04,3,Zone D,1394.94,6745,20.68,52,0.0,1381,True
2025-12-04,4,Zone D,1552.44,6745,23.02,52,0.0,1578,True
2025-12-04,5,Zone D,1578.18,6745,23.4,52,0.0,1641,True
2025-12-04,6,Zone D,3382.5,6745,50.15,52,0.0,1012,True
2025-12-04,7,Zone D,3410.63,6745,50.57,52,195.44,1639,False
2025-12-04,8,Zone D,5732.38,6745,84.99,52,486.05,1669,True
2025-12-04,9,Zone D,6102.1,6745,90.47,52,562.56,1609,True
2025-12-04,10,Zone D,4332.12,6745,64.23,52,893.79,1354,True
2025-12-04,11,Zone D,4256.57,6745,63.11,52,899.15,1759,True
2025-12-04,12,Zone D,3207.77,6745,47.56,52,696.9,1414,True
2025-12-04,13,Zone D,3004.96,6745,44.55,52,625.76,1298,True
2025-12-04,14,Zone D,3612.94,6745,53.56,52,948.78,1095,True
2025-12-04,15,Zone D,3144.4,6745,46.62,52,840.26,1785,True
2025-12-04,16,Zone D,3560.61,6745,52.79,52,528.68,1404,False
2025-12-04,17,Zone D,4540.98,6745,67.32,52,210.45,1546,True
2025-12-04,18,Zone D,6274.23,6745,93.02,52,0.0,1004,False
2025-12-04,19,Zone D,5428.89,6745,80.49,52,0.0,1090,True
2025-12-04,20,Zone D,5488.76,6745,81.38,52,0.0,1819,True
2025-12-04,21,Zone D,4329.08,6745,64.18,52,0.0,1400,False
2025-12-04,22,Zone D,3132.99,6745,46.45,52,0.0,1602,False
2025-12-04,23,Zone D,2741.3,6745,40.64,52,0.0,1978,True
2025-12-05,0,Zone D,1720.8,6745,25.51,52,0.0,1752,True
2025-12-05,1,Zone D,1889.96,6745,28.02,52,0.0,1271,True
2025-12-05,2,Zone D,1457.54,6745,21.61,52,0.0,1571,True
2025-12-05,3,Zone D,1532.3,6745,22.72,52,0.0,1783,True
2025-12-05,4,Zone D,1725.24,6745,25.58,52,0.0,1754,False
2025-12-05,5,Zone D,1559.45,6745,23.12,52,0.0,1092,True
2025-12-05,6,Zone D,3497.08,6745,51.85,52,0.0,1882,True
2025-12-05,7,Zone D,3439.03,6745,50.99,52,252.14,1918,False
2025-12-05,8,Zone D,5940.67,6745,88.08,52,504.41,1610,True
2025-12-05,9,Zone D,5879.12,6745,87.16,52,530.24,1590,True
2025-12-05,10,Zone D,4059.41,6745,60.18,52,464.73,1674,True
2025-12-05,11,Zone D,4290.12,6745,63.6,52,668.9,1959,False
2025-12-05,12,Zone D,2923.0,6745,43.34,52,1119.32,1151,True
2025-12-05,13,Zone D,2984.71,6745,44.25,52,1137.34,1507,True
2025-12-05,14,Zone D,2949.52,6745,43.73,52,612.76,1846,True
2025-12-05,15,Zone D,3433.77,6745,50.91,52,791.29,1495,False
2025-12-05,16,Zone D,3533.13,6745,52.38,52,299.32,1065,True
2025-12-05,17,Zone D,4321.52,6745,64.07,52,239.72,1552,True
2025-12-05,18,Zone D,5547.22,6745,82.24,52,0.0,1597,True
2025-12-05,19,Zone D,6594.52,6745,97.77,52,0.0,1493,False
2025-12-05,20,Zone D,6396.29,6745,94.83,52,0.0,1813,True
2025-12-05,21,Zone D,3938.84,6745,58.4,52,0.0,1469,True
2025-12-05,22,Zone D,3209.22,6745,47.58,52,0.0,1828,True
2025-12-05,23,Zone D,2977.9,6745,44.15,52,0.0,1852,True
2025-12-06,0,Zone D,1785.61,6745,26.47,52,0.0,1859,True
2025-12-06,1,Zone D,1862.71,6745,27.62,52,0.0,1664,False
2025-12-06,2,Zone D,1831.07,6745,27.15,52,0.0,1537,True
2025-12-06,3,Zone D,2054.86,6745,30.46,52,0.0,1285,True
2025-12-06,4,Zone D,1854.53,6745,27.49,52,0.0,1776,True
2025-12-06,5,Zone D,2052.82,6745,30.43,52,0.0,1004,True
2025-12-06,6,Zone D,3644.75,6745,54.04,52,0.0,1958,False
2025-12-06,7,Zone D,3719.3,6745,55.14,52,204.77,1911,True
2025-12-06,8,Zone D,6233.9,6745,92.42,52,402.24,1712,True
2025-12-06,9,Zone D,5716.37,6745,84.75,52,842.52,1595,True
2025-12-06,10,Zone D,4249.74,6745,63.01,52,745.78,1027,True
2025-12-06,11,Zone D,3929.4,6745,58.26,52,1143.87,1293,True
2025-12-06,12,Zone D,3101.33,6745,45.98,52,1003.14,1685,True
2025-12-06,13,Zone D,3264.5,6745,48.4,52,530.23,1368,True
2025-12-06,14,Zone D,3205.55,6745,47.52,52,860.55,1718,True
2025-12-06,15,Zone D,3308.53,6745,49.05,52,819.77,1476,True
2025-12-06,16,Zone D,3255.83,6745,48.27,52,338.31,1030,True
2025-12-06,17,Zone D,4414.4,6745,65.45,52,135.77,1723,True
2025-12-06,18,Zone D,5852.57,6745,86.77,52,0.0,1054,True
2025-12-06,19,Zone D,6449.22,6745,95.61,52,0.0,1180,True
2025-12-06,20,Zone D,5027.74,6745,74.54,52,0.0,1664,True
2025-12-06,21,Zone D,4093.6,6745,60.69,52,0.0,1895,True
2025-12-06,22,Zone D,3254.13,6745,48.25,52,0.0,1818,True
2025-12-06,23,Zone D,2811.32,6745,41.68,52,0.0,1556,True
2025-12-07,0,Zone D,1832.52,6745,27.17,52,0.0,1570,True
2025-12-07,1,Zone D,1858.92,6745,27.56,52,0.0,1927,True
2025-12-07,2,Zone D,1686.34,6745,25.0,52,0.0,1903,True
2025-12-07,3,Zone D,1728.39,6745,25.62,52,0.0,1339,False
2025-12-07,4,Zone D,1661.07,6745,24.63,52,0.0,1443,True
2025-12-07,5,Zone D,1886.12,6745,27.96,52,0.0,1535,True
2025-12-07,6,Zone D,3065.62,6745,45.45,52,0.0,1180,True
2025-12-07,7,Zone D,3071.28,6745,45.53,52,295.16,1535,False
2025-12-07,8,Zone D,5563.9,6745,82.49,52,568.97,1323,False
2025-12-07,9,Zone D,5410.91,6745,80.22,52,707.34,1538,True
2025-12-07,10,Zone D,4034.82,6745,59.82,52,527.78,1709,False
2025-12-07,11,Zone D,4589.67,6745,68.05,52,507.31,1157,True
2025-12-07,12,Zone D,3066.82,6745,45.47,52,1087.81,1171,False
2025-12-07,13,Zone D,3345.77,6745,49.6,52,794.17,1811,True
2025-12-07,14,Zone D,2890.26,6745,42.85,52,443.18,1888,True
2025-12-07,15,Zone D,3522.72,6745,52.23,52,838.71,1129,True
2025-12-07,16,Zone D,3591.1,6745,53.24,52,440.8,1139,True
2025-12-07,17,Zone D,4673.65,6745,69.29,52,270.33,1190,True
2025-12-07,18,Zone D,5161.06,6745,76.52,52,0.0,1029,True
2025-12-07,19,Zone D,5191.21,6745,76.96,52,0.0,1934,True
2025-12-07,20,Zone D,5460.13,6745,80.95,52,0.0,1275,True
2025-12-07,21,Zone D,4808.82,6745,71.29,52,0.0,1007,True
2025-12-07,22,Zone D,2983.55,6745,44.23,52,0.0,1843,True
2025-12-07,23,Zone D,3072.66,6745,45.55,52,0.0,1832,True
2025-12-08,0,Zone D,1735.19,6745,25.73,52,0.0,1435,True
2025-12-08,1,Zone D,1582.14,6745,23.46,52,0.0,1879,True
2025-12-08,2,Zone D,1814.79,6745,26.91,52,0.0,1037,True
2025-12-08,3,Zone D,1556.63,6745,23.08,52,0.0,1543,True
2025-12-08,4,Zone D,1917.42,6745,28.43,52,0.0,1062,True
2025-12-08,5,Zone D,1918.02,6745,28.44,52,0.0,1651,True
2025-12-08,6,Zone D,2918.06,6745,43.26,52,0.0,1458,True
2025-12-08,7,Zone D,2961.87,6745,43.91,52,175.53,1781,True
2025-12-08,8,Zone D,5357.88,6745,79.43,52,567.88,1533,False
2025-12-08,9,Zone D,6128.7,6745,90.86,52,463.9,1592,True
2025-12-08,10,Zone D,4763.19,6745,70.62,52,826.59,1300,True
2025-12-08,11,Zone D,3974.03,6745,58.92,52,860.2,1874,True
2025-12-08,12,Zone D,3124.83,6745,46.33,52,946.34,1884,True
2025-12-08,13,Zone D,3172.65,6745,47.04,52,640.4,1400,True
2025-12-08,14,Zone D,2960.88,6745,43.9,52,1017.35,1285,False
2025-12-08,15,Zone D,3452.36,6745,51.18,52,722.87,1441,True
2025-12-08,16,Zone D,3274.77,6745,48.55,52,499.09,1638,True
2025-12-08,17,Zone D,4440.37,6745,65.83,52,228.03,1338,True
2025-12-08,18,Zone D,5975.43,6745,88.59,52,0.0,1010,True
2025-12-08,19,Zone D,6079.65,6745,90.14,52,0.0,1629,True
2025-12-08,20,Zone D,6364.12,6745,94.35,52,0.0,1607,True
2025-12-08,21,Zone D,4555.05,6745,67.53,52,0.0,1032,True
2025-12-08,22,Zone D,3179.17,6745,47.13,52,0.0,1608,True
2025-12-08,23,Zone D,2865.82,6745,42.49,52,0.0,1966,True
2025-12-09,0,Zone D,1653.81,6745,24.52,52,0.0,1589,False
2025-12-09,1,Zone D,1386.98,6745,20.56,52,0.0,1738,False
2025-12-09,2,Zone D,1841.36,6745,27.3,52,0.0,1384,True
2025-12-09,3,Zone D,1762.87,6745,26.14,52,0.0,1434,False
2025-12-09,4,Zone D,1832.04,6745,27.16,52,0.0,1908,False
2025-12-09,5,Zone D,1888.82,6745,28.0,52,0.0,1553,True
2025-12-09,6,Zone D,3468.95,6745,51.43,52,0.0,1468,True
2025-12-09,7,Zone D,3334.7,6745,49.44,52,202.55,1021,True
2025-12-09,8,Zone D,5850.09,6745,86.73,52,308.0,1785,True
2025-12-09,9,Zone D,4984.36,6745,73.9,52,542.12,1622,True
2025-12-09,10,Zone D,4320.81,6745,64.06,52,855.45,1595,True
2025-12-09,11,Zone D,4158.4,6745,61.65,52,867.25,1626,False
2025-12-09,12,Zone D,3065.74,6745,45.45,52,1123.72,1331,True
2025-12-09,13,Zone D,3294.71,6745,48.85,52,863.73,1646,True
2025-12-09,14,Zone D,3095.11,6745,45.89,52,654.01,1911,True
2025-12-09,15,Zone D,3501.78,6745,51.92,52,662.55,1964,True
2025-12-09,16,Zone D,3210.41,6745,47.6,52,548.63,1918,True
2025-12-09,17,Zone D,4185.04,6745,62.05,52,300.15,1915,False
2025-12-09,18,Zone D,5893.24,6745,87.37,52,0.0,1076,True
2025-12-09,19,Zone D,5661.61,6745,83.94,52,0.0,1068,False
2025-12-09,20,Zone D,5685.08,6745,84.29,52,0.0,1306,True
2025-12-09,21,Zone D,4348.37,6745,64.47,52,0.0,1327,True
2025-12-09,22,Zone D,2800.6,6745,41.52,52,0.0,1808,True
2025-12-09,23,Zone D,3143.48,6745,46.6,52,0.0,1637,True
2025-12-10,0,Zone D,1667.82,6745,24.73,52,0.0,1748,False
2025-12-10,1,Zone D,1590.84,6745,23.59,52,0.0,1193,True
2025-12-10,2,Zone D,1858.01,6745,27.55,52,0.0,1740,True
2025-12-10,3,Zone D,2027.22,6745,30.06,52,0.0,1291,True
2025-12-10,4,Zone D,1457.32,6745,21.61,52,0.0,1596,True
2025-12-10,5,Zone D,2117.92,6745,31.4,52,0.0,1296,True
2025-12-10,6,Zone D,3119.26,6745,46.25,52,0.0,1090,False
2025-12-10,7,Zone D,3435.58,6745,50.94,52,279.87,1168,True
2025-12-10,8,Zone D,5551.9,6745,82.31,52,448.86,1724,True
2025-12-10,9,Zone D,5547.55,6745,82.25,52,654.39,1258,True
2025-12-10,10,Zone D,4170.9,6745,61.84,52,576.48,1157,True
2025-12-10,11,Zone D,3921.55,6745,58.14,52,857.34,1608,True
2025-12-10,12,Zone D,3621.1,6745,53.69,52,642.76,1309,True
2025-12-10,13,Zone D,3030.13,6745,44.92,52,731.03,1070,True
2025-12-10,14,Zone D,3075.57,6745,45.6,52,810.94,1708,True
2025-12-10,15,Zone D,3452.38,6745,51.18,52,559.47,1190,True
2025-12-10,16,Zone D,3109.47,6745,46.1,52,290.59,1119,True
2025-12-10,17,Zone D,3796.41,6745,56.28,52,145.05,1712,True
2025-12-10,18,Zone D,5971.0,6745,88.52,52,0.0,1296,False
2025-12-10,19,Zone D,6234.66,6745,92.43,52,0.0,1166,False
2025-12-10,20,Zone D,5781.42,6745,85.71,52,0.0,1569,False
2025-12-10,21,Zone D,4460.01,6745,66.12,52,0.0,1592,True
2025-12-10,22,Zone D,3258.89,6745,48.32,52,0.0,1369,True
2025-12-10,23,Zone D,3073.62,6745,45.57,52,0.0,1110,False
2025-12-11,0,Zone D,1944.59,6745,28.83,52,0.0,1157,True
2025-12-11,1,Zone D,1839.9,6745,27.28,52,0.0,1401,False
2025-12-11,2,Zone D,1976.42,6745,29.3,52,0.0,1096,True
2025-12-11,3,Zone D,2047.28,6745,30.35,52,0.0,1441,True
2025-12-11,4,Zone D,1856.21,6745,27.52,52,0.0,1997,True
2025-12-11,5,Zone D,1983.48,6745,29.41,52,0.0,1878,True
2025-12-11,6,Zone D,3468.21,6745,51.42,52,0.0,1117,False
2025-12-11,7,Zone D,3399.89,6745,50.41,52,135.89,1832,True
2025-12-11,8,Zone D,5248.92,6745,77.82,52,523.6,1023,True
2025-12-11,9,Zone D,5523.24,6745,81.89,52,646.79,1440,True
2025-12-11,10,Zone D,4396.1,6745,65.18,52,975.19,1486,True
2025-12-11,11,Zone D,4290.18,6745,63.61,52,818.29,1355,True
2025-12-11,12,Zone D,3209.16,6745,47.58,52,821.46,1231,True
2025-12-11,13,Zone D,3517.75,6745,52.15,52,624.26,1403,True
2025-12-11,14,Zone D,3492.62,6745,51.78,52,1014.79,1515,True
2025-12-11,15,Zone D,3046.61,6745,45.17,52,686.1,2000,True
2025-12-11,16,Zone D,3186.69,6745,47.25,52,514.27,1999,True
2025-12-11,17,Zone D,4706.71,6745,69.78,52,233.28,1388,True
2025-12-11,18,Zone D,5010.35,6745,74.28,52,0.0,1013,True
2025-12-11,19,Zone D,5692.27,6745,84.39,52,0.0,1935,False
2025-12-11,20,Zone D,6492.12,6745,96.25,52,0.0,1406,False
