date,zone,bin_id,bin_type,fill_percent,weight_kg,is_festival,last_collected,gps_lat,gps_lon
2025-12-06,Zone C,Zone C_Mixed_2,Mixed,56.54,77.94,False,2025-12-05,12.983613,77.651146
2025-12-06,Zone C,Zone C_E-Waste_3,E-Waste,29.93,44.31,False,2025-12-03,12.974655,77.504017
2025-12-07,Zone C,Zone C_Organic_1,Organic,74.0,92.15,False,2025-12-04,13.049453,77.697641
2025-12-07,Zone C,Zone C_Plastic_1,Plastic,63.42,84.79,False,2025-12-05,13.087442,77.588766
2025-12-07,Zone C,Zone C_Mixed_2,Mixed,65.28,91.13,False,2025-12-03,13.001865,77.635129
2025-12-07,Zone C,Zone C_E-Waste_1,E-Waste,32.08,27.68,False,2025-12-04,13.09752,77.61757
2025-12-08,Zone C,Zone C_Organic_3,Organic,41.24,56.34,False,2025-12-06,12.949635,77.536862
2025-12-08,Zone C,Zone C_Plastic_3,Plastic,52.03,77.91,False,2025-12-07,13.040891,77.630943
2025-12-08,Zone C,Zone C_Mixed_1,Mixed,74.38,104.74,False,2025-12-05,13.06021,77.566019
2025-12-08,Zone C,Zone C_E-Waste_3,E-Waste,32.43,45.13,False,2025-12-03,12.997344,77.651933
2025-12-09,Zone C,Zone C_Organic_2,Organic,53.29,48.54,False,2025-12-07,13.085352,77.530937
2025-12-09,Zone C,Zone C_Plastic_1,Plastic,36.13,42.6,False,2025-12-04,12.941103,77.556126
2025-12-09,Zone C,Zone C_Mixed_2,Mixed,68.24,86.92,False,2025-12-08,13.017617,77.637444
2025-12-09,Zone C,Zone C_E-Waste_2,E-Waste,13.66,15.88,False,2025-12-06,12.915034,77.635555
2025-12-10,Zone C,Zone C_Organic_1,Organic,76.63,84.51,False,2025-12-06,13.059489,77.540484
2025-12-10,Zone C,Zone C_Plastic_3,Plastic,40.52,34.52,False,2025-12-07,13.031605,77.605856
2025-12-10,Zone C,Zone C_Mixed_3,Mixed,63.82,78.59,False,2025-12-10,12.976227,77.694871
2025-12-10,Zone C,Zone C_E-Waste_3,E-Waste,40.0,42.57,False,2025-12-08,13.038803,77.596949
2025-12-11,Zone C,Zone C_Organic_2,Organic,71.8,62.76,False,2025-12-11,12.949093,77.630186
2025-12-11,Zone C,Zone C_Plastic_3,Plastic,30.5,32.44,False,2025-12-09,13.030268,77.630102
2025-12-11,Zone C,Zone C_Mixed_2,Mixed,71.52,73.03,False,2025-12-11,13.037316,77.576664
2025-12-11,Zone C,Zone C_E-Waste_2,E-Waste,12.2,11.59,False,2025-12-10,13.009423,77.60926
2025-12-12,Zone C,Zone C_Organic_1,Organic,67.09,97.98,False,2025-12-08,13.051939,77.603798
2025-12-12,Zone C,Zone C_Plastic_2,Plastic,60.5,70.65,False,2025-12-12,13.076879,77.500725
2025-12-12,Zone C,Zone C_Mixed_1,Mixed,46.29,61.16,False,2025-12-11,13.040798,77.505133
2025-12-12,Zone C,Zone C_E-Waste_2,E-Waste,25.34,29.28,False,2025-12-10,13.096312,77.632469
2025-12-13,Zone C,Zone C_Organic_2,Organic,48.38,66.9,False,2025-12-12,13.055914,77.668083
2025-12-13,Zone C,Zone C_Plastic_1,Plastic,47.26,63.95,False,2025-12-08,12.99887,77.599157
2025-12-13,Zone C,Zone C_Mixed_2,Mixed,43.5,51.82,False,2025-12-12,13.055155,77.514531
2025-12-13,Zone C,Zone C_E-Waste_3,E-Waste,12.28,17.75,False,2025-12-13,13.060206,77.546587
2025-12-14,Zone C,Zone C_Organic_3,Organic,49.63,66.49,False,2025-12-11,13.013999,77.597642
2025-12-14,Zone C,Zone C_Plastic_2,Plastic,50.5,68.23,False,2025-12-13,12.923449,77.524306
2025-12-14,Zone C,Zone C_Mixed_1,Mixed,37.63,43.95,False,2025-12-09,12.994505,77.592531
2025-12-14,Zone C,Zone C_E-Waste_3,E-Waste,12.74,18.7,False,2025-12-13,12.920959,77.531898
2025-12-15,Zone C,Zone C_Organic_3,Organic,67.67,68.78,False,2025-12-15,12.943441,77.526229
2025-12-15,Zone C,Zone C_Plastic_1,Plastic,34.28,29.15,False,2025-12-11,12.922665,77.65731
2025-12-15,Zone C,Zone C_Mixed_1,Mixed,47.34,61.17,False,2025-12-14,12.998786,77.562943
2025-12-15,Zone C,Zone C_E-Waste_3,E-Waste,26.54,37.45,False,2025-12-11,12.963493,77.662382
2025-12-16,Zone C,Zone C_Organic_2,Organic,76.74,79.88,True,2025-12-13,12.933493,77.579249
2025-12-16,Zone C,Zone C_Plastic_3,Plastic,100.0,87.2,True,2025-12-12,12.968825,77.519373
2025-12-16,Zone C,Zone C_Mixed_1,Mixed,61.43,87.8,True,2025-12-16,12.991937,77.631762
2025-12-16,Zone C,Zone C_E-Waste_1,E-Waste,56.25,47.54,True,2025-12-13,13.073488,77.533979
2025-12-17,Zone C,Zone C_Organic_3,Organic,40.72,38.71,False,2025-12-14,13.090998,77.535325
2025-12-17,Zone C,Zone C_Plastic_3,Plastic,56.11,66.88,False,2025-12-17,13.066504,77.562347
2025-12-17,Zone C,Zone C_Mixed_1,Mixed,69.62,92.52,False,2025-12-14,13.023226,77.516473
2025-12-17,Zone C,Zone C_E-Waste_3,E-Waste,17.09,18.49,False,2025-12-14,12.999066,77.678897
2025-12-18,Zone C,Zone C_Organic_3,Organic,69.72,73.56,False,2025-12-13,13.042601,77.691185
2025-12-18,Zone C,Zone C_Plastic_1,Plastic,47.36,65.81,False,2025-12-17,13.037979,77.677484
2025-12-18,Zone C,Zone C_Mixed_2,Mixed,44.15,65.0,False,2025-12-16,12.905444,77.690944
2025-12-18,Zone C,Zone C_E-Waste_3,E-Waste,15.62,13.94,False,2025-12-18,12.907133,77.668617
2025-12-19,Zone C,Zone C_Organic_2,Organic,77.53,88.37,False,2025-12-19,13.075697,77.572637
2025-12-19,Zone C,Zone C_Plastic_1,Plastic,62.41,91.32,False,2025-12-19,12.941388,77.631505
2025-12-19,Zone C,Zone C_Mixed_1,Mixed,58.67,65.13,False,2025-12-19,13.07299,77.686846
2025-12-19,Zone C,Zone C_E-Waste_1,E-Waste,18.8,15.04,False,2025-12-17,12.918673,77.668495
2025-12-20,Zone C,Zone C_Organic_3,Organic,67.21,73.29,False,2025-12-19,12.9473,77.509978
2025-12-20,Zone C,Zone C_Plastic_2,Plastic,39.01,57.98,False,2025-12-18,12.996103,77.540123
2025-12-20,Zone C,Zone C_Mixed_3,Mixed,39.05,39.99,False,2025-12-16,12.903887,77.502333
2025-12-20,Zone C,Zone C_E-Waste_3,E-Waste,18.95,20.36,False,2025-12-15,12.975439,77.572116
2025-12-21,Zone C,Zone C_Organic_2,Organic,57.22,55.44,False,2025-12-21,12.953598,77.572545
2025-12-21,Zone C,Zone C_Plastic_1,Plastic,39.01,38.19,False,2025-12-16,13.080804,77.574034
2025-12-21,Zone C,Zone C_Mixed_2,Mixed,55.43,70.56,False,2025-12-16,13.090119,77.577702
2025-12-21,Zone C,Zone C_E-Waste_3,E-Waste,18.63,17.01,False,2025-12-21,13.000401,77.652555
2025-12-22,Zone C,Zone C_Organic_1,Organic,45.62,41.9,False,2025-12-22,12.97506,77.569611
2025-12-22,Zone C,Zone C_Plastic_3,Plastic,50.89,73.89,False,2025-12-22,12.981194,77.503165
2025-12-22,Zone C,Zone C_Mixed_3,Mixed,39.48,45.04,False,2025-12-20,12.906469,77.693807
2025-12-22,Zone C,Zone C_E-Waste_1,E-Waste,37.57,49.6,False,2025-12-21,12.977977,77.680721
2025-12-23,Zone C,Zone C_Organic_2,Organic,72.1,71.84,False,2025-12-23,13.077079,77.629501
2025-12-23,Zone C,Zone C_Plastic_3,Plastic,35.81,44.63,False,2025-12-19,13.025459,77.556755
2025-12-23,Zone C,Zone C_Mixed_1,Mixed,64.33,81.81,False,2025-12-21,12.984995,77.675952
2025-12-23,Zone C,Zone C_E-Waste_3,E-Waste,26.74,35.6,False,2025-12-20,13.056917,77.532934
2025-12-24,Zone C,Zone C_Organic_1,Organic,50.28,74.36,False,2025-12-20,13.095816,77.516067
2025-12-24,Zone C,Zone C_Plastic_1,Plastic,63.14,67.46,False,2025-12-19,12.967872,77.556861
2025-12-24,Zone C,Zone C_Mixed_2,Mixed,65.08,56.09,False,2025-12-22,13.057039,77.644516
2025-12-24,Zone C,Zone C_E-Waste_3,E-Waste,35.81,40.41,False,2025-12-19,13.081376,77.687121
2025-12-25,Zone C,Zone C_Organic_2,Organic,48.72,68.42,False,2025-12-23,13.016094,77.571026
2025-12-25,Zone C,Zone C_Plastic_3,Plastic,68.44,57.13,False,2025-12-20,13.023442,77.503693
2025-12-25,Zone C,Zone C_Mixed_2,Mixed,63.76,66.63,False,2025-12-22,12.93916,77.563027
2025-12-25,Zone C,Zone C_E-Waste_2,E-Waste,14.06,15.66,False,2025-12-24,13.018701,77.540626
2025-12-26,Zone C,Zone C_Organic_1,Organic,78.16,95.91,False,2025-12-22,13.004142,77.531897
2025-12-26,Zone C,Zone C_Plastic_2,Plastic,32.27,37.59,False,2025-12-24,13.041953,77.633003
2025-12-26,Zone C,Zone C_Mixed_2,Mixed,36.65,50.77,False,2025-12-23,12.901206,77.55912
2025-12-26,Zone C,Zone C_E-Waste_2,E-Waste,11.78,12.95,False,2025-12-25,12.934692,77.53396
2025-12-27,Zone C,Zone C_Organic_1,Organic,66.43,56.88,False,2025-12-25,13.048601,77.590021
2025-12-27,Zone C,Zone C_Plastic_1,Plastic,69.76,82.47,False,2025-12-23,12.969286,77.685221
2025-12-27,Zone C,Zone C_Mixed_2,Mixed,49.8,63.51,False,2025-12-27,12.977674,77.695493
2025-12-27,Zone C,Zone C_E-Waste_2,E-Waste,28.42,29.72,False,2025-12-23,12.953632,77.532945
2025-12-28,Zone C,Zone C_Organic_1,Organic,64.54,61.18,False,2025-12-24,13.048579,77.623687
2025-12-28,Zone C,Zone C_Plastic_1,Plastic,31.05,44.78,False,2025-12-24,12.932727,77.617009
2025-12-28,Zone C,Zone C_Mixed_3,Mixed,61.44,64.37,False,2025-12-28,12.927324,77.512181
2025-12-28,Zone C,Zone C_E-Waste_2,E-Waste,18.55,18.44,False,2025-12-25,13.067344,77.699994
2025-12-29,Zone C,Zone C_Organic_2,Organic,62.2,65.24,False,2025-12-28,12.966179,77.509548
2025-12-29,Zone C,Zone C_Plastic_2,Plastic,66.87,56.21,False,2025-12-24,12.915552,77.673386
2025-12-29,Zone C,Zone C_Mixed_2,Mixed,44.91,66.87,False,2025-12-25,13.01607,77.531049
2025-12-29,Zone C,Zone C_E-Waste_2,E-Waste,36.48,51.68,False,2025-12-25,13.076829,77.602928
2025-12-30,Zone C,Zone C_Organic_1,Organic,60.84,75.44,False,2025-12-30,12.950177,77.605743
2025-12-30,Zone C,Zone C_Plastic_1,Plastic,42.89,44.33,False,2025-12-30,12.949223,77.687766
2025-12-30,Zone C,Zone C_Mixed_3,Mixed,69.76,82.25,False,2025-12-27,12.96747,77.612884
2025-12-30,Zone C,Zone C_E-Waste_3,E-Waste,32.88,29.11,False,2025-12-26,13.058331,77.605819
2025-12-31,Zone C,Zone C_Organic_1,Organic,61.2,57.75,False,2025-12-27,13.054274,77.676353
2025-12-31,Zone C,Zone C_Plastic_2,Plastic,37.79,55.91,False,2025-12-28,12.943863,77.502994
2025-12-31,Zone C,Zone C_Mixed_3,Mixed,56.65,77.52,False,2025-12-30,13.012402,77.605459
2025-12-31,Zone C,Zone C_E-Waste_1,E-Waste,13.14,14.47,False,2025-12-28,12.992784,77.58037
2026-01-01,Zone C,Zone C_Organic_3,Organic,74.84,90.34,False,2025-12-27,12.924604,77.503476
2026-01-01,Zone C,Zone C_Plastic_1,Plastic,63.78,90.37,False,2025-12-28,12.99164,77.620375
2026-01-01,Zone C,Zone C_Mixed_2,Mixed,46.73,67.19,False,2025-12-30,12.96967,77.641333
2026-01-01,Zone C,Zone C_E-Waste_1,E-Waste,35.49,43.08,False,2026-01-01,13.077925,77.549447
2026-01-02,Zone C,Zone C_Organic_2,Organic,58.83,69.81,False,2025-12-31,12.949137,77.654341
2026-01-02,Zone C,Zone C_Plastic_3,Plastic,42.7,58.1,False,2025-12-30,12.999068,77.621657
2026-01-02,Zone C,Zone C_Mixed_3,Mixed,71.59,88.59,False,2025-12-29,12.975427,77.647372
2026-01-02,Zone C,Zone C_E-Waste_1,E-Waste,14.92,16.91,False,2026-01-01,13.092658,77.689554
2026-01-03,Zone C,Zone C_Organic_1,Organic,47.63,66.83,False,2025-12-30,12.915769,77.633355
2026-01-03,Zone C,Zone C_Plastic_1,Plastic,43.06,46.67,False,2026-01-01,13.036647,77.695128
2026-01-03,Zone C,Zone C_Mixed_2,Mixed,37.52,36.15,False,2026-01-02,12.904211,77.589666
2026-01-03,Zone C,Zone C_E-Waste_3,E-Waste,29.56,28.42,False,2025-12-30,13.056034,77.588792
2026-01-04,Zone C,Zone C_Organic_3,Organic,43.43,53.99,False,2026-01-01,12.906679,77.570844
2026-01-04,Zone C,Zone C_Plastic_3,Plastic,55.09,66.56,False,2026-01-01,13.058488,77.532028
2026-01-04,Zone C,Zone C_Mixed_2,Mixed,42.44,41.02,False,2025-12-30,12.948063,77.550071
2026-01-04,Zone C,Zone C_E-Waste_3,E-Waste,16.45,16.03,False,2026-01-04,12.913477,77.693998
2026-01-05,Zone C,Zone C_Organic_2,Organic,47.71,40.68,False,2026-01-03,13.071898,77.596309
2026-01-05,Zone C,Zone C_Plastic_1,Plastic,62.19,82.39,False,2026-01-04,12.982811,77.513076
2026-01-05,Zone C,Zone C_Mixed_3,Mixed,74.95,84.16,False,2026-01-04,12.905034,77.540995
2026-01-05,Zone C,Zone C_E-Waste_2,E-Waste,26.16,37.15,False,2026-01-04,13.046597,77.562407
2026-01-06,Zone C,Zone C_Organic_2,Organic,77.27,104.74,False,2026-01-03,13.074164,77.590413
2026-01-06,Zone C,Zone C_Plastic_1,Plastic,32.57,28.28,False,2026-01-03,13.002371,77.565363
2026-01-06,Zone C,Zone C_Mixed_1,Mixed,51.18,49.23,False,2026-01-01,13.045231,77.502759
2026-01-06,Zone C,Zone C_E-Waste_3,E-Waste,25.68,31.41,False,2026-01-05,13.009764,77.509069
2026-01-07,Zone C,Zone C_Organic_3,Organic,54.64,63.1,False,2026-01-07,12.98092,77.680395
2026-01-07,Zone C,Zone C_Plastic_1,Plastic,50.76,75.01,False,2026-01-02,13.058441,77.55292
2026-01-07,Zone C,Zone C_Mixed_1,Mixed,55.33,68.31,False,2026-01-02,12.925972,77.556867
2026-01-07,Zone C,Zone C_E-Waste_2,E-Waste,34.19,31.77,False,2026-01-03,13.05635,77.586446
2026-01-08,Zone C,Zone C_Organic_2,Organic,67.7,55.77,False,2026-01-04,12.991502,77.65282
2026-01-08,Zone C,Zone C_Plastic_2,Plastic,63.38,54.17,False,2026-01-04,12.939029,77.518738
2026-01-08,Zone C,Zone C_Mixed_1,Mixed,42.6,61.24,False,2026-01-07,13.017894,77.540285
2026-01-08,Zone C,Zone C_E-Waste_3,E-Waste,39.87,40.42,False,2026-01-08,13.029987,77.500657
2026-01-09,Zone C,Zone C_Organic_3,Organic,71.48,68.69,False,2026-01-05,12.922389,77.516182
2026-01-09,Zone C,Zone C_Plastic_2,Plastic,49.6,48.54,False,2026-01-08,13.045071,77.539518
2026-01-09,Zone C,Zone C_Mixed_3,Mixed,73.95,87.89,False,2026-01-09,12.940693,77.546773
2026-01-09,Zone C,Zone C_E-Waste_3,E-Waste,24.25,21.63,False,2026-01-04,12.932273,77.597476
2026-01-10,Zone C,Zone C_Organic_3,Organic,44.13,37.63,False,2026-01-08,13.079615,77.631832
2026-01-10,Zone C,Zone C_Plastic_1,Plastic,44.6,51.41,False,2026-01-09,12.906836,77.534981
2026-01-10,Zone C,Zone C_Mixed_1,Mixed,50.9,42.98,False,2026-01-10,13.030333,77.54887
2026-01-10,Zone C,Zone C_E-Waste_2,E-Waste,12.18,15.93,False,2026-01-06,12.991015,77.502668
2026-01-11,Zone C,Zone C_Organic_2,Organic,63.91,51.77,False,2026-01-10,12.982727,77.638184
2026-01-11,Zone C,Zone C_Plastic_2,Plastic,51.23,43.53,False,2026-01-09,13.038967,77.549636
2026-01-11,Zone C,Zone C_Mixed_1,Mixed,51.7,60.79,False,2026-01-10,13.006217,77.63384
2026-01-11,Zone C,Zone C_E-Waste_2,E-Waste,28.29,27.01,False,2026-01-06,13.008009,77.681141
2026-01-12,Zone C,Zone C_Organic_1,Organic,71.08,101.29,False,2026-01-11,13.057429,77.62925
2026-01-12,Zone C,Zone C_Plastic_3,Plastic,33.86,37.17,False,2026-01-10,12.949986,77.56334
2026-01-12,Zone C,Zone C_Mixed_2,Mixed,58.6,76.79,False,2026-01-11,13.089284,77.655257
2026-01-12,Zone C,Zone C_E-Waste_1,E-Waste,23.16,28.78,False,2026-01-08,12.982865,77.671963
2026-01-13,Zone C,Zone C_Organic_2,Organic,71.99,91.46,False,2026-01-12,12.94624,77.510397
2026-01-13,Zone C,Zone C_Plastic_3,Plastic,45.55,54.06,False,2026-01-13,13.035834,77.555888
2026-01-13,Zone C,Zone C_Mixed_2,Mixed,36.5,31.36,False,2026-01-08,13.096725,77.669752
2026-01-13,Zone C,Zone C_E-Waste_3,E-Waste,36.62,29.32,False,2026-01-11,12.987505,77.698377
2026-01-14,Zone C,Zone C_Organic_1,Organic,41.49,49.5,False,2026-01-11,12.925632,77.6097
2026-01-14,Zone C,Zone C_Plastic_2,Plastic,50.15,54.26,False,2026-01-13,13.063256,77.608908
2026-01-14,Zone C,Zone C_Mixed_3,Mixed,52.03,44.18,False,2026-01-13,13.060597,77.525987
2026-01-14,Zone C,Zone C_E-Waste_2,E-Waste,23.78,25.8,False,2026-01-09,12.983203,77.651615
2026-01-15,Zone C,Zone C_Organic_3,Organic,67.46,84.22,False,2026-01-10,12.948036,77.611466
2026-01-15,Zone C,Zone C_Plastic_3,Plastic,31.97,33.63,False,2026-01-12,12.958355,77.639608
2026-01-15,Zone C,Zone C_Mixed_3,Mixed,56.95,71.25,False,2026-01-12,12.980933,77.641673
2026-01-15,Zone C,Zone C_E-Waste_3,E-Waste,17.4,22.95,False,2026-01-13,12.983297,77.517125
2026-01-16,Zone C,Zone C_Organic_2,Organic,54.14,56.3,False,2026-01-13,12.996332,77.599193
2026-01-16,Zone C,Zone C_Plastic_3,Plastic,44.49,39.89,False,2026-01-12,12.955315,77.56784
2026-01-16,Zone C,Zone C_Mixed_1,Mixed,51.56,60.58,False,2026-01-11,13.085764,77.602612
2026-01-16,Zone C,Zone C_E-Waste_3,E-Waste,15.76,15.82,False,2026-01-12,13.075235,77.680794
2026-01-17,Zone C,Zone C_Organic_3,Organic,75.47,80.31,False,2026-01-15,12.926105,77.553396
2026-01-17,Zone C,Zone C_Plastic_1,Plastic,37.3,51.57,False,2026-01-14,12.999306,77.512448
2026-01-17,Zone C,Zone C_Mixed_1,Mixed,74.44,101.87,False,2026-01-16,13.02357,77.657897
2026-01-17,Zone C,Zone C_E-Waste_3,E-Waste,26.66,38.37,False,2026-01-14,13.051805,77.644657
2026-01-18,Zone C,Zone C_Organic_2,Organic,68.83,65.1,False,2026-01-17,13.01782,77.500511
2026-01-18,Zone C,Zone C_Plastic_3,Plastic,69.71,91.21,False,2026-01-18,12.960804,77.598169
2026-01-18,Zone C,Zone C_Mixed_1,Mixed,60.01,66.36,False,2026-01-14,13.087563,77.602501
2026-01-18,Zone C,Zone C_E-Waste_2,E-Waste,19.56,27.41,False,2026-01-18,13.004802,77.65534
2026-01-19,Zone C,Zone C_Organic_3,Organic,58.5,86.96,False,2026-01-16,13.069593,77.649258
2026-01-19,Zone C,Zone C_Plastic_1,Plastic,54.99,51.94,False,2026-01-19,12.946982,77.624496
2026-01-19,Zone C,Zone C_Mixed_1,Mixed,41.66,47.06,False,2026-01-17,13.017611,77.536322
2026-01-19,Zone C,Zone C_E-Waste_1,E-Waste,11.98,17.47,False,2026-01-17,12.989662,77.572978
2026-01-20,Zone C,Zone C_Organic_3,Organic,55.12,68.58,False,2026-01-16,12.914248,77.502151
2026-01-20,Zone C,Zone C_Plastic_3,Plastic,49.82,65.94,False,2026-01-20,13.056843,77.578859
2026-01-20,Zone C,Zone C_Mixed_2,Mixed,74.63,84.72,False,2026-01-16,13.043415,77.652623
2026-01-20,Zone C,Zone C_E-Waste_2,E-Waste,13.47,16.18,False,2026-01-20,13.055762,77.649274
2026-01-21,Zone C,Zone C_Organic_1,Organic,56.32,83.45,False,2026-01-16,13.072298,77.631998
2026-01-21,Zone C,Zone C_Plastic_1,Plastic,69.34,76.85,False,2026-01-18,12.904169,77.638583
2026-01-21,Zone C,Zone C_Mixed_2,Mixed,46.67,49.58,False,2026-01-17,12.992605,77.617974
2026-01-21,Zone C,Zone C_E-Waste_3,E-Waste,12.54,11.9,False,2026-01-16,13.079217,77.663376
2026-01-22,Zone C,Zone C_Organic_2,Organic,53.13,54.86,False,2026-01-20,12.952571,77.657062
2026-01-22,Zone C,Zone C_Plastic_2,Plastic,52.26,51.63,False,2026-01-21,12.983584,77.574544
2026-01-22,Zone C,Zone C_Mixed_1,Mixed,69.84,82.6,False,2026-01-17,12.962059,77.640886
2026-01-22,Zone C,Zone C_E-Waste_2,E-Waste,27.65,29.42,False,2026-01-22,13.009347,77.656279
2026-01-23,Zone C,Zone C_Organic_3,Organic,44.61,50.25,False,2026-01-21,13.003506,77.507239
2026-01-23,Zone C,Zone C_Plastic_1,Plastic,41.57,33.82,False,2026-01-20,13.096226,77.687535
2026-01-23,Zone C,Zone C_Mixed_3,Mixed,52.8,54.57,False,2026-01-22,13.060399,77.578068
2026-01-23,Zone C,Zone C_E-Waste_3,E-Waste,36.4,51.19,False,2026-01-19,12.911305,77.532943
2026-01-24,Zone C,Zone C_Organic_3,Organic,48.33,39.41,False,2026-01-19,13.037569,77.558861
2026-01-24,Zone C,Zone C_Plastic_1,Plastic,57.46,49.38,False,2026-01-23,12.954936,77.669973
2026-01-24,Zone C,Zone C_Mixed_2,Mixed,48.21,53.41,False,2026-01-20,13.019313,77.683939
2026-01-24,Zone C,Zone C_E-Waste_2,E-Waste,15.57,16.82,False,2026-01-20,12.997023,77.687707
2026-01-25,Zone C,Zone C_Organic_3,Organic,48.39,52.91,False,2026-01-22,13.072704,77.695041
2026-01-25,Zone C,Zone C_Plastic_2,Plastic,57.91,72.57,False,2026-01-23,12.921832,77.6575
2026-01-25,Zone C,Zone C_Mixed_2,Mixed,38.96,42.05,False,2026-01-22,12.996655,77.575929
2026-01-25,Zone C,Zone C_E-Waste_2,E-Waste,28.19,38.42,False,2026-01-20,13.03864,77.540345
2026-01-26,Zone C,Zone C_Organic_1,Organic,50.85,62.09,False,2026-01-23,12.943624,77.515913
2026-01-26,Zone C,Zone C_Plastic_2,Plastic,48.87,50.33,False,2026-01-23,13.016524,77.523654
2026-01-26,Zone C,Zone C_Mixed_1,Mixed,36.2,44.29,False,2026-01-24,12.952794,77.504782
2026-01-26,Zone C,Zone C_E-Waste_1,E-Waste,26.14,32.34,False,2026-01-21,12.955566,77.559628
2026-01-27,Zone C,Zone C_Organic_3,Organic,61.13,65.04,False,2026-01-23,12.989374,77.614285
2026-01-27,Zone C,Zone C_Plastic_1,Plastic,39.42,42.26,False,2026-01-24,12.953907,77.60918
2026-01-27,Zone C,Zone C_Mixed_2,Mixed,68.65,83.96,False,2026-01-23,12.97817,77.674323
2026-01-27,Zone C,Zone C_E-Waste_3,E-Waste,32.98,38.35,False,2026-01-26,13.012969,77.515744
2026-01-28,Zone C,Zone C_Organic_1,Organic,61.57,59.57,False,2026-01-24,12.907634,77.644967
2026-01-28,Zone C,Zone C_Plastic_3,Plastic,41.41,34.66,False,2026-01-26,13.057991,77.552082
2026-01-28,Zone C,Zone C_Mixed_2,Mixed,42.45,35.54,False,2026-01-27,12.97246,77.554539
2026-01-28,Zone C,Zone C_E-Waste_3,E-Waste,14.52,17.31,False,2026-01-28,12.912182,77.566809
2026-01-29,Zone C,Zone C_Organic_3,Organic,46.52,52.7,False,2026-01-29,12.991275,77.696029
2026-01-29,Zone C,Zone C_Plastic_3,Plastic,39.83,35.32,False,2026-01-27,12.976366,77.501458
2026-01-29,Zone C,Zone C_Mixed_2,Mixed,56.85,84.54,False,2026-01-29,12.945678,77.582781
2026-01-29,Zone C,Zone C_E-Waste_3,E-Waste,28.28,24.9,False,2026-01-29,13.011966,77.629346
2026-01-30,Zone C,Zone C_Organic_2,Organic,58.36,83.08,False,2026-01-27,12.971646,77.521262
2026-01-30,Zone C,Zone C_Plastic_3,Plastic,56.16,69.46,False,2026-01-26,13.025585,77.697026
2026-01-30,Zone C,Zone C_Mixed_2,Mixed,73.74,82.31,False,2026-01-26,13.086066,77.699963
2026-01-30,Zone C,Zone C_E-Waste_2,E-Waste,30.75,31.15,False,2026-01-25,13.061982,77.662894
2026-01-31,Zone C,Zone C_Organic_2,Organic,71.11,60.22,False,2026-01-28,12.936259,77.581277
2026-01-31,Zone C,Zone C_Plastic_2,Plastic,59.39,82.89,False,2026-01-28,12.914,77.680407
2026-01-31,Zone C,Zone C_Mixed_1,Mixed,65.62,70.52,False,2026-01-27,12.923876,77.50207
2026-01-31,Zone C,Zone C_E-Waste_1,E-Waste,14.27,19.4,False,2026-01-30,12.960609,77.663853
2026-02-01,Zone C,Zone C_Organic_2,Organic,41.09,40.14,False,2026-01-29,12.973253,77.665012
2026-02-01,Zone C,Zone C_Plastic_3,Plastic,49.46,40.62,False,2026-01-30,12.945,77.559389
2026-02-01,Zone C,Zone C_Mixed_1,Mixed,67.69,99.91,False,2026-01-27,12.967297,77.520637
2026-02-01,Zone C,Zone C_E-Waste_1,E-Waste,29.58,31.54,False,2026-02-01,13.081011,77.63043
2026-02-02,Zone C,Zone C_Organic_3,Organic,47.07,55.15,False,2026-02-01,13.079347,77.683578
2026-02-02,Zone C,Zone C_Plastic_1,Plastic,51.31,73.98,False,2026-01-28,13.017844,77.664564
2026-02-02,Zone C,Zone C_Mixed_2,Mixed,44.84,47.97,False,2026-02-02,12.957767,77.570979
2026-02-02,Zone C,Zone C_E-Waste_3,E-Waste,22.79,24.91,False,2026-02-02,12.90767,77.515926
2026-02-03,Zone C,Zone C_Organic_1,Organic,47.53,64.16,False,2026-02-01,12.926607,77.560093
2026-02-03,Zone C,Zone C_Plastic_2,Plastic,65.69,58.2,False,2026-02-01,13.027453,77.565411
2026-02-03,Zone C,Zone C_Mixed_3,Mixed,45.68,62.17,False,2026-01-31,12.984631,77.583449
2026-02-03,Zone C,Zone C_E-Waste_1,E-Waste,29.55,27.25,False,2026-01-31,13.062834,77.645646
2026-02-04,Zone C,Zone C_Organic_3,Organic,74.0,100.87,False,2026-02-03,12.947805,77.565745
2026-02-04,Zone C,Zone C_Plastic_3,Plastic,42.43,38.54,False,2026-02-04,13.010282,77.5513
2026-02-04,Zone C,Zone C_Mixed_2,Mixed,52.91,78.0,False,2026-02-04,12.982834,77.665257
2026-02-04,Zone C,Zone C_E-Waste_3,E-Waste,38.34,54.4,False,2026-01-30,13.054266,77.51061
2026-02-05,Zone C,Zone C_Organic_1,Organic,40.56,34.65,False,2026-02-03,12.912599,77.630121
2026-02-05,Zone C,Zone C_Plastic_2,Plastic,65.51,83.06,False,2026-01-31,12.981588,77.665277
2026-02-05,Zone C,Zone C_Mixed_1,Mixed,45.23,67.81,False,2026-02-03,13.040228,77.679498
2026-02-05,Zone C,Zone C_E-Waste_2,E-Waste,22.88,19.33,False,2026-01-31,13.060042,77.544076
2026-02-06,Zone C,Zone C_Organic_2,Organic,69.5,75.61,False,2026-02-01,12.934705,77.552062
2026-02-06,Zone C,Zone C_Plastic_3,Plastic,32.07,45.25,False,2026-02-02,13.02353,77.641072
2026-02-06,Zone C,Zone C_Mixed_3,Mixed,70.93,62.43,False,2026-02-04,13.03593,77.665471
